date,country,continent,population,cases,deaths
2/13/2020,Philippines,Asia,106651922,3,1
2/13/2020,Qatar,Asia,2781677,0,0
2/13/2020,Romania,Europe,19473936,0,0
2/13/2020,Russia,Europe,144478050,2,0
2/13/2020,San Marino,Europe,33785,0,0
2/13/2020,Singapore,Asia,5638676,50,0
2/13/2020,South Korea,Asia,51635256,28,0
2/13/2020,Spain,Europe,46723749,2,0
2/13/2020,Sri Lanka,Asia,21670000,1,0
2/13/2020,Sweden,Europe,10183175,1,0
2/13/2020,Switzerland,Europe,8516543,0,0
2/13/2020,Taiwan,#N/A,23780452,18,0
2/13/2020,Thailand,Asia,69428524,33,0
2/13/2020,United Arab Emirates,Asia,9630959,8,0
2/13/2020,United Kingdom,Europe,66488991,9,0
2/13/2020,United States,Americas,327167434,14,0
2/13/2020,Vietnam,Asia,95540395,16,0
2/14/2020,Afghanistan,Asia,37172386,0,0
2/14/2020,Algeria,Africa,42228429,0,0
2/14/2020,Armenia,Europe,2951776,0,0
2/14/2020,Australia,Asia,24992369,15,0
2/14/2020,Austria,Europe,8847037,0,0
2/14/2020,Azerbaijan,Europe,9942334,0,0
2/14/2020,Bahrain,Asia,1569439,0,0
2/14/2020,Belarus,Europe,9485386,0,0
2/14/2020,Belgium,Europe,11422068,1,0
2/14/2020,Brazil,Americas,209469333,0,0
2/14/2020,Cambodia,Asia,16249798,1,0
2/14/2020,Canada,Americas,37058856,7,0
2/14/2020,Japan,Asia,3000,250,1
2/14/2020,China,Asia,1392730000,64021,1381
2/14/2020,Croatia,Europe,4089400,0,0
2/14/2020,Czech Republic,Europe,10625695,0,0
2/14/2020,Denmark,Europe,5797446,0,0
2/14/2020,Dominican Republic,Americas,10627165,0,0
2/14/2020,Ecuador,Americas,17084357,0,0
2/14/2020,Egypt,Africa,98423595,0,0
2/14/2020,Estonia,Europe,1320884,0,0
2/14/2020,Finland,Europe,5518050,1,0
2/14/2020,France,Europe,66987244,11,0
2/14/2020,Georgia,Europe,3731000,0,0
2/14/2020,Germany,Europe,82927922,15,0
2/14/2020,Greece,Europe,10727668,0,0
2/14/2020,Iceland,Europe,353574,0,0
2/14/2020,India,Asia,1352617328,3,0
2/14/2020,Indonesia,Asia,267663435,0,0
2/14/2020,Iran,Asia,81800269,0,0
2/14/2020,Iraq,Asia,38433600,0,0
2/14/2020,Ireland,Europe,4853506,0,0
2/14/2020,Israel,Asia,8883800,0,0
2/14/2020,Italy,Europe,60431283,3,0
2/14/2020,Japan,Asia,126529100,251,1
2/14/2020,Kuwait,Asia,4137309,0,0
2/14/2020,Lebanon,Asia,6848925,0,0
2/14/2020,Lithuania,Europe,2789533,0,0
2/14/2020,Luxembourg,Europe,607728,0,0
2/14/2020,Malaysia,Asia,31528585,19,0
2/14/2020,Mexico,Americas,126190788,0,0
2/14/2020,Monaco,Europe,38682,0,0
2/14/2020,Nepal,Asia,28087871,1,0
2/14/2020,Netherlands,Europe,17231017,0,0
2/14/2020,New Zealand,Asia,4885500,0,0
2/14/2020,Nigeria,Africa,195874740,0,0
2/14/2020,North Macedonia,Europe,2082958,0,0
2/14/2020,Norway,Europe,5314336,0,0
2/14/2020,Oman,Asia,4829483,0,0
2/14/2020,Pakistan,Asia,212215030,0,0
2/14/2020,Philippines,Asia,106651922,3,1
2/14/2020,Qatar,Asia,2781677,0,0
2/14/2020,Romania,Europe,19473936,0,0
2/14/2020,Russia,Europe,144478050,2,0
2/14/2020,San Marino,Europe,33785,0,0
2/14/2020,Singapore,Asia,5638676,58,0
2/14/2020,South Korea,Asia,51635256,28,0
2/14/2020,Spain,Europe,46723749,2,0
2/14/2020,Sri Lanka,Asia,21670000,1,0
2/14/2020,Sweden,Europe,10183175,1,0
2/14/2020,Switzerland,Europe,8516543,0,0
2/14/2020,Taiwan,#N/A,23780452,18,0
2/14/2020,Thailand,Asia,69428524,33,0
2/14/2020,United Arab Emirates,Asia,9630959,8,0
2/14/2020,United Kingdom,Europe,66488991,9,0
2/14/2020,United States,Americas,327167434,15,0
2/14/2020,Vietnam,Asia,95540395,16,0
2/15/2020,Afghanistan,Asia,37172386,0,0
2/15/2020,Algeria,Africa,42228429,0,0
2/15/2020,Armenia,Europe,2951776,0,0
2/15/2020,Australia,Asia,24992369,15,0
2/15/2020,Austria,Europe,8847037,0,0
2/15/2020,Azerbaijan,Europe,9942334,0,0
2/15/2020,Bahrain,Asia,1569439,0,0
2/15/2020,Belarus,Europe,9485386,0,0
2/15/2020,Belgium,Europe,11422068,1,0
2/15/2020,Brazil,Americas,209469333,0,0
2/15/2020,Cambodia,Asia,16249798,1,0
2/15/2020,Canada,Americas,37058856,8,0
2/15/2020,Japan,Asia,3000,251,1
2/15/2020,China,Asia,1392730000,66559,1524
2/15/2020,Croatia,Europe,4089400,0,0
2/15/2020,Czech Republic,Europe,10625695,0,0
2/15/2020,Denmark,Europe,5797446,0,0
2/15/2020,Dominican Republic,Americas,10627165,0,0
2/15/2020,Ecuador,Americas,17084357,0,0
2/15/2020,Egypt,Africa,98423595,1,0
2/15/2020,Estonia,Europe,1320884,0,0
2/15/2020,Finland,Europe,5518050,1,0
2/15/2020,France,Europe,66987244,11,1
2/15/2020,Georgia,Europe,3731000,0,0
2/15/2020,Germany,Europe,82927922,15,0
2/15/2020,Greece,Europe,10727668,0,0
2/15/2020,Iceland,Europe,353574,0,0
2/15/2020,India,Asia,1352617328,3,0
2/15/2020,Indonesia,Asia,267663435,0,0
2/15/2020,Iran,Asia,81800269,0,0
2/15/2020,Iraq,Asia,38433600,0,0
2/15/2020,Ireland,Europe,4853506,0,0
2/15/2020,Israel,Asia,8883800,0,0
2/15/2020,Italy,Europe,60431283,3,0
2/15/2020,Japan,Asia,126529100,259,1
2/15/2020,Kuwait,Asia,4137309,0,0
2/15/2020,Lebanon,Asia,6848925,0,0
2/15/2020,Lithuania,Europe,2789533,0,0
2/15/2020,Luxembourg,Europe,607728,0,0
2/15/2020,Malaysia,Asia,31528585,21,0
2/15/2020,Mexico,Americas,126190788,0,0
2/15/2020,Monaco,Europe,38682,0,0
2/15/2020,Nepal,Asia,28087871,1,0
2/15/2020,Netherlands,Europe,17231017,0,0
2/15/2020,New Zealand,Asia,4885500,0,0
2/15/2020,Nigeria,Africa,195874740,0,0
2/15/2020,North Macedonia,Europe,2082958,0,0
2/15/2020,Norway,Europe,5314336,0,0
2/15/2020,Oman,Asia,4829483,0,0
2/15/2020,Pakistan,Asia,212215030,0,0
2/15/2020,Philippines,Asia,106651922,3,1
2/15/2020,Qatar,Asia,2781677,0,0
2/15/2020,Romania,Europe,19473936,0,0
2/15/2020,Russia,Europe,144478050,2,0
2/15/2020,San Marino,Europe,33785,0,0
2/15/2020,Singapore,Asia,5638676,67,0
2/15/2020,South Korea,Asia,51635256,28,0
2/15/2020,Spain,Europe,46723749,2,0
2/15/2020,Sri Lanka,Asia,21670000,1,0
2/15/2020,Sweden,Europe,10183175,1,0
2/15/2020,Switzerland,Europe,8516543,0,0
2/15/2020,Taiwan,#N/A,23780452,18,0
2/15/2020,Thailand,Asia,69428524,34,0
2/15/2020,United Arab Emirates,Asia,9630959,8,0
2/15/2020,United Kingdom,Europe,66488991,9,0
2/15/2020,United States,Americas,327167434,15,0
2/15/2020,Vietnam,Asia,95540395,16,0
2/16/2020,Afghanistan,Asia,37172386,0,0
2/16/2020,Algeria,Africa,42228429,0,0
2/16/2020,Armenia,Europe,2951776,0,0
2/16/2020,Australia,Asia,24992369,15,0
2/16/2020,Austria,Europe,8847037,0,0
2/16/2020,Azerbaijan,Europe,9942334,0,0
2/16/2020,Bahrain,Asia,1569439,0,0
2/16/2020,Belarus,Europe,9485386,0,0
2/16/2020,Belgium,Europe,11422068,1,0
2/16/2020,Brazil,Americas,209469333,0,0
2/16/2020,Cambodia,Asia,16249798,1,0
2/16/2020,Canada,Americas,37058856,8,0
2/16/2020,Japan,Asia,3000,393,1
2/16/2020,China,Asia,1392730000,68566,1666
2/16/2020,Croatia,Europe,4089400,0,0
2/16/2020,Czech Republic,Europe,10625695,0,0
2/16/2020,Denmark,Europe,5797446,0,0
2/16/2020,Dominican Republic,Americas,10627165,0,0
2/16/2020,Ecuador,Americas,17084357,0,0
2/16/2020,Egypt,Africa,98423595,1,0
2/16/2020,Estonia,Europe,1320884,0,0
2/16/2020,Finland,Europe,5518050,1,0
2/16/2020,France,Europe,66987244,11,1
2/16/2020,Georgia,Europe,3731000,0,0
2/16/2020,Germany,Europe,82927922,15,0
2/16/2020,Greece,Europe,10727668,0,0
2/16/2020,Iceland,Europe,353574,0,0
2/16/2020,India,Asia,1352617328,3,0
2/16/2020,Indonesia,Asia,267663435,0,0
2/16/2020,Iran,Asia,81800269,0,0
2/16/2020,Iraq,Asia,38433600,0,0
2/16/2020,Ireland,Europe,4853506,0,0
2/16/2020,Israel,Asia,8883800,0,0
2/16/2020,Italy,Europe,60431283,3,0
2/16/2020,Japan,Asia,126529100,407,1
2/16/2020,Kuwait,Asia,4137309,0,0
2/16/2020,Lebanon,Asia,6848925,0,0
2/16/2020,Lithuania,Europe,2789533,0,0
2/16/2020,Luxembourg,Europe,607728,0,0
2/16/2020,Malaysia,Asia,31528585,22,0
2/16/2020,Mexico,Americas,126190788,0,0
2/16/2020,Monaco,Europe,38682,0,0
2/16/2020,Nepal,Asia,28087871,1,0
2/16/2020,Netherlands,Europe,17231017,0,0
2/16/2020,New Zealand,Asia,4885500,0,0
2/16/2020,Nigeria,Africa,195874740,0,0
2/16/2020,North Macedonia,Europe,2082958,0,0
2/16/2020,Norway,Europe,5314336,0,0
2/16/2020,Oman,Asia,4829483,0,0
2/16/2020,Pakistan,Asia,212215030,0,0
2/16/2020,Philippines,Asia,106651922,3,1
2/16/2020,Qatar,Asia,2781677,0,0
2/16/2020,Romania,Europe,19473936,0,0
2/16/2020,Russia,Europe,144478050,2,0
2/16/2020,San Marino,Europe,33785,0,0
2/16/2020,Singapore,Asia,5638676,72,0
2/16/2020,South Korea,Asia,51635256,29,0
2/16/2020,Spain,Europe,46723749,2,0
2/16/2020,Sri Lanka,Asia,21670000,1,0
2/16/2020,Sweden,Europe,10183175,1,0
2/16/2020,Switzerland,Europe,8516543,0,0
2/16/2020,Taiwan,#N/A,23780452,18,0
2/16/2020,Thailand,Asia,69428524,34,0
2/16/2020,United Arab Emirates,Asia,9630959,8,0
2/16/2020,United Kingdom,Europe,66488991,9,0
2/16/2020,United States,Americas,327167434,15,0
2/16/2020,Vietnam,Asia,95540395,16,0
2/17/2020,Afghanistan,Asia,37172386,0,0
2/17/2020,Algeria,Africa,42228429,0,0
2/17/2020,Armenia,Europe,2951776,0,0
2/17/2020,Australia,Asia,24992369,15,0
2/17/2020,Austria,Europe,8847037,0,0
2/17/2020,Azerbaijan,Europe,9942334,0,0
2/17/2020,Bahrain,Asia,1569439,0,0
2/17/2020,Belarus,Europe,9485386,0,0
2/17/2020,Belgium,Europe,11422068,1,0
2/17/2020,Brazil,Americas,209469333,0,0
2/17/2020,Cambodia,Asia,16249798,1,0
2/17/2020,Canada,Americas,37058856,8,0
2/17/2020,Japan,Asia,3000,407,1
2/17/2020,China,Asia,1392730000,70618,1771
2/17/2020,Croatia,Europe,4089400,0,0
2/17/2020,Czech Republic,Europe,10625695,0,0
2/17/2020,Denmark,Europe,5797446,0,0
2/17/2020,Dominican Republic,Americas,10627165,0,0
2/17/2020,Ecuador,Americas,17084357,0,0
2/17/2020,Egypt,Africa,98423595,1,0
2/17/2020,Estonia,Europe,1320884,0,0
2/17/2020,Finland,Europe,5518050,1,0
2/17/2020,France,Europe,66987244,12,1
2/17/2020,Georgia,Europe,3731000,0,0
2/17/2020,Germany,Europe,82927922,15,0
2/17/2020,Greece,Europe,10727668,0,0
2/17/2020,Iceland,Europe,353574,0,0
2/17/2020,India,Asia,1352617328,3,0
2/17/2020,Indonesia,Asia,267663435,0,0
2/17/2020,Iran,Asia,81800269,0,0
2/17/2020,Iraq,Asia,38433600,0,0
2/17/2020,Ireland,Europe,4853506,0,0
2/17/2020,Israel,Asia,8883800,0,0
2/17/2020,Italy,Europe,60431283,3,0
2/17/2020,Japan,Asia,126529100,414,1
2/17/2020,Kuwait,Asia,4137309,0,0
2/17/2020,Lebanon,Asia,6848925,0,0
2/17/2020,Lithuania,Europe,2789533,0,0
2/17/2020,Luxembourg,Europe,607728,0,0
2/17/2020,Malaysia,Asia,31528585,22,0
2/17/2020,Mexico,Americas,126190788,0,0
2/17/2020,Monaco,Europe,38682,0,0
2/17/2020,Nepal,Asia,28087871,1,0
2/17/2020,Netherlands,Europe,17231017,0,0
2/17/2020,New Zealand,Asia,4885500,0,0
2/17/2020,Nigeria,Africa,195874740,0,0
2/17/2020,North Macedonia,Europe,2082958,0,0
2/17/2020,Norway,Europe,5314336,0,0
2/17/2020,Oman,Asia,4829483,0,0
2/17/2020,Pakistan,Asia,212215030,0,0
2/17/2020,Philippines,Asia,106651922,3,1
2/17/2020,Qatar,Asia,2781677,0,0
2/17/2020,Romania,Europe,19473936,0,0
2/17/2020,Russia,Europe,144478050,2,0
2/17/2020,San Marino,Europe,33785,0,0
2/17/2020,Singapore,Asia,5638676,75,0
2/17/2020,South Korea,Asia,51635256,30,0
2/17/2020,Spain,Europe,46723749,2,0
2/17/2020,Sri Lanka,Asia,21670000,1,0
2/17/2020,Sweden,Europe,10183175,1,0
2/17/2020,Switzerland,Europe,8516543,0,0
2/17/2020,Taiwan,#N/A,23780452,20,1
2/17/2020,Thailand,Asia,69428524,34,0
2/17/2020,United Arab Emirates,Asia,9630959,9,0
2/17/2020,United Kingdom,Europe,66488991,9,0
2/17/2020,United States,Americas,327167434,15,0
2/17/2020,Vietnam,Asia,95540395,16,0
2/18/2020,Afghanistan,Asia,37172386,0,0
2/18/2020,Algeria,Africa,42228429,0,0
2/18/2020,Armenia,Europe,2951776,0,0
2/18/2020,Australia,Asia,24992369,15,0
2/18/2020,Austria,Europe,8847037,0,0
2/18/2020,Azerbaijan,Europe,9942334,0,0
2/18/2020,Bahrain,Asia,1569439,0,0
2/18/2020,Belarus,Europe,9485386,0,0
2/18/2020,Belgium,Europe,11422068,1,0
2/18/2020,Brazil,Americas,209469333,0,0
2/18/2020,Cambodia,Asia,16249798,1,0
2/18/2020,Canada,Americas,37058856,8,0
2/18/2020,Japan,Asia,3000,513,1
2/18/2020,China,Asia,1392730000,72508,1869
2/18/2020,Croatia,Europe,4089400,0,0
2/18/2020,Czech Republic,Europe,10625695,0,0
2/18/2020,Denmark,Europe,5797446,0,0
2/18/2020,Dominican Republic,Americas,10627165,0,0
2/18/2020,Ecuador,Americas,17084357,0,0
2/18/2020,Egypt,Africa,98423595,1,0
2/18/2020,Estonia,Europe,1320884,0,0
2/18/2020,Finland,Europe,5518050,1,0
2/18/2020,France,Europe,66987244,12,1
2/18/2020,Georgia,Europe,3731000,0,0
2/18/2020,Germany,Europe,82927922,15,0
2/18/2020,Greece,Europe,10727668,0,0
2/18/2020,Iceland,Europe,353574,0,0
2/18/2020,India,Asia,1352617328,3,0
2/18/2020,Indonesia,Asia,267663435,0,0
2/18/2020,Iran,Asia,81800269,0,0
2/18/2020,Iraq,Asia,38433600,0,0
2/18/2020,Ireland,Europe,4853506,0,0
2/18/2020,Israel,Asia,8883800,0,0
2/18/2020,Italy,Europe,60431283,3,0
2/18/2020,Japan,Asia,126529100,513,1
2/18/2020,Kuwait,Asia,4137309,0,0
2/18/2020,Lebanon,Asia,6848925,0,0
2/18/2020,Lithuania,Europe,2789533,0,0
2/18/2020,Luxembourg,Europe,607728,0,0
2/18/2020,Malaysia,Asia,31528585,22,0
2/18/2020,Mexico,Americas,126190788,0,0
2/18/2020,Monaco,Europe,38682,0,0
2/18/2020,Nepal,Asia,28087871,1,0
2/18/2020,Netherlands,Europe,17231017,0,0
2/18/2020,New Zealand,Asia,4885500,0,0
2/18/2020,Nigeria,Africa,195874740,0,0
2/18/2020,North Macedonia,Europe,2082958,0,0
2/18/2020,Norway,Europe,5314336,0,0
2/18/2020,Oman,Asia,4829483,0,0
2/18/2020,Pakistan,Asia,212215030,0,0
2/18/2020,Philippines,Asia,106651922,3,1
2/18/2020,Qatar,Asia,2781677,0,0
2/18/2020,Romania,Europe,19473936,0,0
2/18/2020,Russia,Europe,144478050,2,0
2/18/2020,San Marino,Europe,33785,0,0
2/18/2020,Singapore,Asia,5638676,77,0
2/18/2020,South Korea,Asia,51635256,31,0
2/18/2020,Spain,Europe,46723749,2,0
2/18/2020,Sri Lanka,Asia,21670000,1,0
2/18/2020,Sweden,Europe,10183175,1,0
2/18/2020,Switzerland,Europe,8516543,0,0
2/18/2020,Taiwan,#N/A,23780452,22,1
2/18/2020,Thailand,Asia,69428524,35,0
2/18/2020,United Arab Emirates,Asia,9630959,9,0
2/18/2020,United Kingdom,Europe,66488991,9,0
2/18/2020,United States,Americas,327167434,15,0
2/18/2020,Vietnam,Asia,95540395,16,0
2/19/2020,Afghanistan,Asia,37172386,0,0
2/19/2020,Algeria,Africa,42228429,0,0
2/19/2020,Armenia,Europe,2951776,0,0
2/19/2020,Australia,Asia,24992369,15,0
2/19/2020,Austria,Europe,8847037,0,0
2/19/2020,Azerbaijan,Europe,9942334,0,0
2/19/2020,Bahrain,Asia,1569439,0,0
2/19/2020,Belarus,Europe,9485386,0,0
2/19/2020,Belgium,Europe,11422068,1,0
2/19/2020,Brazil,Americas,209469333,0,0
2/19/2020,Cambodia,Asia,16249798,1,0
2/19/2020,Canada,Americas,37058856,8,0
2/19/2020,Japan,Asia,3000,601,1
2/19/2020,China,Asia,1392730000,74258,2008
2/19/2020,Croatia,Europe,4089400,0,0
2/19/2020,Czech Republic,Europe,10625695,0,0
2/19/2020,Denmark,Europe,5797446,0,0
2/19/2020,Dominican Republic,Americas,10627165,0,0
2/19/2020,Ecuador,Americas,17084357,0,0
2/19/2020,Egypt,Africa,98423595,1,0
2/19/2020,Estonia,Europe,1320884,0,0
2/19/2020,Finland,Europe,5518050,1,0
2/19/2020,France,Europe,66987244,12,1
2/19/2020,Georgia,Europe,3731000,0,0
2/19/2020,Germany,Europe,82927922,15,0
2/19/2020,Greece,Europe,10727668,0,0
2/19/2020,Iceland,Europe,353574,0,0
2/19/2020,India,Asia,1352617328,3,0
2/19/2020,Indonesia,Asia,267663435,0,0
2/19/2020,Iran,Asia,81800269,0,0
2/19/2020,Iraq,Asia,38433600,0,0
2/19/2020,Ireland,Europe,4853506,0,0
2/19/2020,Israel,Asia,8883800,0,0
2/19/2020,Italy,Europe,60431283,3,0
2/19/2020,Japan,Asia,126529100,608,1
2/19/2020,Kuwait,Asia,4137309,0,0
2/19/2020,Lebanon,Asia,6848925,0,0
2/19/2020,Lithuania,Europe,2789533,0,0
2/19/2020,Luxembourg,Europe,607728,0,0
2/19/2020,Malaysia,Asia,31528585,22,0
2/19/2020,Mexico,Americas,126190788,0,0
2/19/2020,Monaco,Europe,38682,0,0
2/19/2020,Nepal,Asia,28087871,1,0
2/19/2020,Netherlands,Europe,17231017,0,0
2/19/2020,New Zealand,Asia,4885500,0,0
2/19/2020,Nigeria,Africa,195874740,0,0
2/19/2020,North Macedonia,Europe,2082958,0,0
2/19/2020,Norway,Europe,5314336,0,0
2/19/2020,Oman,Asia,4829483,0,0
2/19/2020,Pakistan,Asia,212215030,0,0
2/19/2020,Philippines,Asia,106651922,3,1
2/19/2020,Qatar,Asia,2781677,0,0
2/19/2020,Romania,Europe,19473936,0,0
2/19/2020,Russia,Europe,144478050,2,0
2/19/2020,San Marino,Europe,33785,0,0
2/19/2020,Singapore,Asia,5638676,81,0
2/19/2020,South Korea,Asia,51635256,46,0
2/19/2020,Spain,Europe,46723749,2,0
2/19/2020,Sri Lanka,Asia,21670000,1,0
2/19/2020,Sweden,Europe,10183175,1,0
2/19/2020,Switzerland,Europe,8516543,0,0
2/19/2020,Taiwan,#N/A,23780452,22,1
2/19/2020,Thailand,Asia,69428524,35,0
2/19/2020,United Arab Emirates,Asia,9630959,9,0
2/19/2020,United Kingdom,Europe,66488991,9,0
2/19/2020,United States,Americas,327167434,15,0
2/19/2020,Vietnam,Asia,95540395,16,0
2/20/2020,Afghanistan,Asia,37172386,0,0
2/20/2020,Algeria,Africa,42228429,0,0
2/20/2020,Armenia,Europe,2951776,0,0
2/20/2020,Australia,Asia,24992369,15,0
2/20/2020,Austria,Europe,8847037,0,0
2/20/2020,Azerbaijan,Europe,9942334,0,0
2/20/2020,Bahrain,Asia,1569439,0,0
2/20/2020,Belarus,Europe,9485386,0,0
2/20/2020,Belgium,Europe,11422068,1,0
2/20/2020,Brazil,Americas,209469333,0,0
2/20/2020,Cambodia,Asia,16249798,1,0
2/20/2020,Canada,Americas,37058856,8,0
2/20/2020,Japan,Asia,3000,687,3
2/20/2020,China,Asia,1392730000,74652,2120
2/20/2020,Croatia,Europe,4089400,0,0
2/20/2020,Czech Republic,Europe,10625695,0,0
2/20/2020,Denmark,Europe,5797446,0,0
2/20/2020,Dominican Republic,Americas,10627165,0,0
2/20/2020,Ecuador,Americas,17084357,0,0
2/20/2020,Egypt,Africa,98423595,1,0
2/20/2020,Estonia,Europe,1320884,0,0
2/20/2020,Finland,Europe,5518050,1,0
2/20/2020,France,Europe,66987244,12,1
2/20/2020,Georgia,Europe,3731000,0,0
2/20/2020,Germany,Europe,82927922,15,0
2/20/2020,Greece,Europe,10727668,0,0
2/20/2020,Iceland,Europe,353574,0,0
2/20/2020,India,Asia,1352617328,3,0
2/20/2020,Indonesia,Asia,267663435,0,0
2/20/2020,Iran,Asia,81800269,2,2
2/20/2020,Iraq,Asia,38433600,0,0
2/20/2020,Ireland,Europe,4853506,0,0
2/20/2020,Israel,Asia,8883800,0,0
2/20/2020,Italy,Europe,60431283,3,0
2/20/2020,Japan,Asia,126529100,705,3
2/20/2020,Kuwait,Asia,4137309,0,0
2/20/2020,Lebanon,Asia,6848925,0,0
2/20/2020,Lithuania,Europe,2789533,0,0
2/20/2020,Luxembourg,Europe,607728,0,0
2/20/2020,Malaysia,Asia,31528585,22,0
2/20/2020,Mexico,Americas,126190788,0,0
2/20/2020,Monaco,Europe,38682,0,0
2/20/2020,Nepal,Asia,28087871,1,0
2/20/2020,Netherlands,Europe,17231017,0,0
2/20/2020,New Zealand,Asia,4885500,0,0
2/20/2020,Nigeria,Africa,195874740,0,0
2/20/2020,North Macedonia,Europe,2082958,0,0
2/20/2020,Norway,Europe,5314336,0,0
2/20/2020,Oman,Asia,4829483,0,0
2/20/2020,Pakistan,Asia,212215030,0,0
2/20/2020,Philippines,Asia,106651922,3,1
2/20/2020,Qatar,Asia,2781677,0,0
2/20/2020,Romania,Europe,19473936,0,0
2/20/2020,Russia,Europe,144478050,2,0
2/20/2020,San Marino,Europe,33785,0,0
2/20/2020,Singapore,Asia,5638676,84,0
2/20/2020,South Korea,Asia,51635256,80,0
2/20/2020,Spain,Europe,46723749,2,0
2/20/2020,Sri Lanka,Asia,21670000,1,0
2/20/2020,Sweden,Europe,10183175,1,0
2/20/2020,Switzerland,Europe,8516543,0,0
2/20/2020,Taiwan,#N/A,23780452,24,1
2/20/2020,Thailand,Asia,69428524,35,0
2/20/2020,United Arab Emirates,Asia,9630959,9,0
2/20/2020,United Kingdom,Europe,66488991,9,0
2/20/2020,United States,Americas,327167434,15,0
2/20/2020,Vietnam,Asia,95540395,16,0
2/21/2020,Afghanistan,Asia,37172386,0,0
2/21/2020,Algeria,Africa,42228429,0,0
2/21/2020,Armenia,Europe,2951776,0,0
2/21/2020,Australia,Asia,24992369,17,0
2/21/2020,Austria,Europe,8847037,0,0
2/21/2020,Azerbaijan,Europe,9942334,0,0
2/21/2020,Bahrain,Asia,1569439,0,0
2/21/2020,Belarus,Europe,9485386,0,0
2/21/2020,Belgium,Europe,11422068,1,0
2/21/2020,Brazil,Americas,209469333,0,0
2/21/2020,Cambodia,Asia,16249798,1,0
2/21/2020,Canada,Americas,37058856,9,0
2/21/2020,Japan,Asia,3000,718,3
2/21/2020,China,Asia,1392730000,75543,2238
2/21/2020,Croatia,Europe,4089400,0,0
2/21/2020,Czech Republic,Europe,10625695,0,0
2/21/2020,Denmark,Europe,5797446,0,0
2/21/2020,Dominican Republic,Americas,10627165,0,0
2/21/2020,Ecuador,Americas,17084357,0,0
2/21/2020,Egypt,Africa,98423595,1,0
2/21/2020,Estonia,Europe,1320884,0,0
2/21/2020,Finland,Europe,5518050,1,0
2/21/2020,France,Europe,66987244,12,1
2/21/2020,Georgia,Europe,3731000,0,0
2/21/2020,Germany,Europe,82927922,15,0
2/21/2020,Greece,Europe,10727668,0,0
2/21/2020,Iceland,Europe,353574,0,0
2/21/2020,India,Asia,1352617328,3,0
2/21/2020,Indonesia,Asia,267663435,0,0
2/21/2020,Iran,Asia,81800269,5,2
2/21/2020,Iraq,Asia,38433600,0,0
2/21/2020,Ireland,Europe,4853506,0,0
2/21/2020,Israel,Asia,8883800,0,0
2/21/2020,Italy,Europe,60431283,3,0
2/21/2020,Japan,Asia,126529100,727,3
2/21/2020,Kuwait,Asia,4137309,0,0
2/21/2020,Lebanon,Asia,6848925,0,0
2/21/2020,Lithuania,Europe,2789533,0,0
2/21/2020,Luxembourg,Europe,607728,0,0
2/21/2020,Malaysia,Asia,31528585,22,0
2/21/2020,Mexico,Americas,126190788,0,0
2/21/2020,Monaco,Europe,38682,0,0
2/21/2020,Nepal,Asia,28087871,1,0
2/21/2020,Netherlands,Europe,17231017,0,0
2/21/2020,New Zealand,Asia,4885500,0,0
2/21/2020,Nigeria,Africa,195874740,0,0
2/21/2020,North Macedonia,Europe,2082958,0,0
2/21/2020,Norway,Europe,5314336,0,0
2/21/2020,Oman,Asia,4829483,0,0
2/21/2020,Pakistan,Asia,212215030,0,0
2/21/2020,Philippines,Asia,106651922,3,1
2/21/2020,Qatar,Asia,2781677,0,0
2/21/2020,Romania,Europe,19473936,0,0
2/21/2020,Russia,Europe,144478050,2,0
2/21/2020,San Marino,Europe,33785,0,0
2/21/2020,Singapore,Asia,5638676,85,0
2/21/2020,South Korea,Asia,51635256,155,1
2/21/2020,Spain,Europe,46723749,2,0
2/21/2020,Sri Lanka,Asia,21670000,1,0
2/21/2020,Sweden,Europe,10183175,1,0
2/21/2020,Switzerland,Europe,8516543,0,0
2/21/2020,Taiwan,#N/A,23780452,24,1
2/21/2020,Thailand,Asia,69428524,35,0
2/21/2020,United Arab Emirates,Asia,9630959,9,0
2/21/2020,United Kingdom,Europe,66488991,9,0
2/21/2020,United States,Americas,327167434,16,0
2/21/2020,Vietnam,Asia,95540395,16,0
2/22/2020,Afghanistan,Asia,37172386,0,0
2/22/2020,Algeria,Africa,42228429,0,0
2/22/2020,Armenia,Europe,2951776,0,0
2/22/2020,Australia,Asia,24992369,21,0
2/22/2020,Austria,Europe,8847037,0,0
2/22/2020,Azerbaijan,Europe,9942334,0,0
2/22/2020,Bahrain,Asia,1569439,0,0
2/22/2020,Belarus,Europe,9485386,0,0
2/22/2020,Belgium,Europe,11422068,1,0
2/22/2020,Brazil,Americas,209469333,0,0
2/22/2020,Cambodia,Asia,16249798,1,0
2/22/2020,Canada,Americas,37058856,9,0
2/22/2020,Japan,Asia,3000,727,3
2/22/2020,China,Asia,1392730000,76369,2347
2/22/2020,Croatia,Europe,4089400,0,0
2/22/2020,Czech Republic,Europe,10625695,0,0
2/22/2020,Denmark,Europe,5797446,0,0
2/22/2020,Dominican Republic,Americas,10627165,0,0
2/22/2020,Ecuador,Americas,17084357,0,0
2/22/2020,Egypt,Africa,98423595,1,0
2/22/2020,Estonia,Europe,1320884,0,0
2/22/2020,Finland,Europe,5518050,1,0
2/22/2020,France,Europe,66987244,12,1
2/22/2020,Georgia,Europe,3731000,0,0
2/22/2020,Germany,Europe,82927922,15,0
